,league,player_id,salary,season,season_end,season_start,team,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,draft_year,height,position,shoots,weight
9553,NBA,threase01,796000,1992-93,1993,1992,Los Angeles Lakers,3.8,48.5,29.3,81.5,951,14.7,9.8,1.8,48.0,49.6,1983,6-2,Point Guard and Shooting Guard,Right,175.0
9554,NBA,threase01,2400000,1993-94,1994,1993,Los Angeles Lakers,3.8,48.5,29.3,81.5,951,14.7,9.8,1.8,48.0,49.6,1983,6-2,Point Guard and Shooting Guard,Right,175.0
9555,NBA,threase01,2400000,1994-95,1995,1994,Los Angeles Lakers,3.8,48.5,29.3,81.5,951,14.7,9.8,1.8,48.0,49.6,1983,6-2,Point Guard and Shooting Guard,Right,175.0
9556,NBA,threase01,2400000,1995-96,1996,1995,Los Angeles Lakers,3.8,48.5,29.3,81.5,951,14.7,9.8,1.8,48.0,49.6,1983,6-2,Point Guard and Shooting Guard,Right,175.0
9557,NBA,tinslja01,749160,2001-02,2002,2001,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9558,NBA,tinslja01,805320,2002-03,2003,2002,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9559,NBA,tinslja01,861600,2003-04,2004,2003,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9560,NBA,tinslja01,1554326,2004-05,2005,2004,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9561,NBA,tinslja01,5400000,2005-06,2006,2005,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9562,NBA,tinslja01,5850000,2006-07,2007,2006,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9563,NBA,tinslja01,6300000,2007-08,2008,2007,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9564,NBA,tinslja01,6750000,2008-09,2009,2008,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9565,NBA,tinslja01,5200000,2009-10,2010,2009,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9566,NBA,tinslja01,990300,2009-10,2010,2009,Memphis Grizzlies,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9567,NBA,tinslja01,5500000,2010-11,2011,2010,Indiana Pacers,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,2001,6-3,Point Guard,Right,195.0
9568,NBA,tisdawa01,987000,1985-86,1986,1985,Indiana Pacers,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9569,NBA,tisdawa01,1000000,1987-88,1988,1987,Indiana Pacers,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9570,NBA,tisdawa01,1000000,1988-89,1989,1988,Indiana Pacers,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9571,NBA,tisdawa01,2500000,1989-90,1990,1989,Sacramento Kings,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9572,NBA,tisdawa01,2330000,1990-91,1991,1990,Sacramento Kings,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9573,NBA,tisdawa01,2333000,1991-92,1992,1991,Sacramento Kings,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9574,NBA,tisdawa01,2333000,1992-93,1993,1992,Sacramento Kings,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9575,NBA,tisdawa01,2333000,1993-94,1994,1993,Sacramento Kings,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9576,NBA,tisdawa01,850000,1994-95,1995,1994,Phoenix Suns,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9577,NBA,tisdawa01,3475000,1995-96,1996,1995,Phoenix Suns,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9578,NBA,tisdawa01,3475000,1996-97,1997,1996,Phoenix Suns,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,1985,6-9,Power Forward,Left,240.0
9579,NBA,tolbera01,100000,1988-89,1989,1988,Atlanta Hawks,0.5,49.5,0.0,54.4,261,9.8,3.6,2.3,2.9,49.5,1981,6-9,Power Forward,Right,225.0
9580,NBA,tolbeto01,150000,1988-89,1989,1988,Charlotte Hornets,0.9,46.0,29.6,71.6,312,10.5,6.5,4.0,6.6,46.8,1988,6-7,Power Forward and Small Forward,Right,235.0
9581,NBA,tolbeto01,405000,1990-91,1991,1990,Golden State Warriors,0.9,46.0,29.6,71.6,312,10.5,6.5,4.0,6.6,46.8,1988,6-7,Power Forward and Small Forward,Right,235.0
9582,NBA,tolbeto01,506000,1991-92,1992,1991,Golden State Warriors,0.9,46.0,29.6,71.6,312,10.5,6.5,4.0,6.6,46.8,1988,6-7,Power Forward and Small Forward,Right,235.0
9583,NBA,tolbeto01,606000,1992-93,1993,1992,Golden State Warriors,0.9,46.0,29.6,71.6,312,10.5,6.5,4.0,6.6,46.8,1988,6-7,Power Forward and Small Forward,Right,235.0
9584,NBA,tolbeto01,650000,1993-94,1994,1993,Los Angeles Clippers,0.9,46.0,29.6,71.6,312,10.5,6.5,4.0,6.6,46.8,1988,6-7,Power Forward and Small Forward,Right,235.0
9585,NBA,tolbeto01,325000,1994-95,1995,1994,Charlotte Hornets,0.9,46.0,29.6,71.6,312,10.5,6.5,4.0,6.6,46.8,1988,6-7,Power Forward and Small Forward,Right,235.0
9586,NBA,toneyan01,310000,1984-85,1985,1984,Philadelphia 76ers,4.2,50.0,34.2,79.7,468,16.1,15.9,2.2,26.9,51.2,1980,6-3,Shooting Guard,Right,178.0
9587,NBA,toneyan01,710000,1985-86,1986,1985,Philadelphia 76ers,4.2,50.0,34.2,79.7,468,16.1,15.9,2.2,26.9,51.2,1980,6-3,Shooting Guard,Right,178.0
9588,NBA,toneyan01,710000,1986-87,1987,1986,Philadelphia 76ers,4.2,50.0,34.2,79.7,468,16.1,15.9,2.2,26.9,51.2,1980,6-3,Shooting Guard,Right,178.0
9589,NBA,toneyan01,700000,1987-88,1988,1987,Philadelphia 76ers,4.2,50.0,34.2,79.7,468,16.1,15.9,2.2,26.9,51.2,1980,6-3,Shooting Guard,Right,178.0
9590,NBA,toneyan01,450000,1991-92,1992,1991,Philadelphia 76ers,4.2,50.0,34.2,79.7,468,16.1,15.9,2.2,26.9,51.2,1980,6-3,Shooting Guard,Right,178.0
9591,NBA,toneyse01,75000,1987-88,1988,1987,New York Knicks,2.1,36.5,34.1,78.1,112,7.8,3.7,0.9,0.0,40.6,1985,6-2,Point Guard,Right,178.0
9592,NBA,toneyse01,150000,1993-94,1994,1993,Cleveland Cavaliers,2.1,36.5,34.1,78.1,112,7.8,3.7,0.9,0.0,40.6,1985,6-2,Point Guard,Right,178.0
9593,NBA,townska01,5703600,2015-16,2016,2015,Minnesota Timberwolves,2.6,53.7,39.2,83.6,323,25.0,22.3,11.9,45.4,57.5,2015,7-0,Center,Right,248.0
9594,NBA,townska01,5960160,2016-17,2017,2016,Minnesota Timberwolves,2.6,53.7,39.2,83.6,323,25.0,22.3,11.9,45.4,57.5,2015,7-0,Center,Right,248.0
9595,NBA,townska01,6216840,2017-18,2018,2017,Minnesota Timberwolves,2.6,53.7,39.2,83.6,323,25.0,22.3,11.9,45.4,57.5,2015,7-0,Center,Right,248.0
9596,NBA,traylro01,1590000,1998-99,1999,1998,Milwaukee Bucks,0.7,47.4,16.7,57.7,438,14.5,4.8,3.7,13.3,47.5,1998,6-8,Power Forward and Center,Right,284.0
9597,NBA,traylro01,2059320,1999-00,2000,1999,Milwaukee Bucks,0.7,47.4,16.7,57.7,438,14.5,4.8,3.7,13.3,47.5,1998,6-8,Power Forward and Center,Right,284.0
9598,NBA,traylro01,2203080,2000-01,2001,2000,Cleveland Cavaliers,0.7,47.4,16.7,57.7,438,14.5,4.8,3.7,13.3,47.5,1998,6-8,Power Forward and Center,Right,284.0
9599,NBA,traylro01,2793505,2001-02,2002,2001,Charlotte Hornets,0.7,47.4,16.7,57.7,438,14.5,4.8,3.7,13.3,47.5,1998,6-8,Power Forward and Center,Right,284.0
9600,NBA,traylro01,750000,2002-03,2003,2002,New Orleans Hornets,0.7,47.4,16.7,57.7,438,14.5,4.8,3.7,13.3,47.5,1998,6-8,Power Forward and Center,Right,284.0
9601,NBA,traylro01,825000,2003-04,2004,2003,New Orleans Hornets,0.7,47.4,16.7,57.7,438,14.5,4.8,3.7,13.3,47.5,1998,6-8,Power Forward and Center,Right,284.0
9602,NBA,traylro01,1600000,2004-05,2005,2004,Cleveland Cavaliers,0.7,47.4,16.7,57.7,438,14.5,4.8,3.7,13.3,47.5,1998,6-8,Power Forward and Center,Right,284.0
9603,NBA,trentga01,1022000,1995-96,1996,1995,Portland Trail Blazers,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,1995,6-8,Small Forward and Power Forward and Center,Right,250.0
9604,NBA,trentga01,1176000,1996-97,1997,1996,Portland Trail Blazers,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,1995,6-8,Small Forward and Power Forward and Center,Right,250.0
9605,NBA,trentga01,1329009,1997-98,1998,1997,Portland Trail Blazers,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,1995,6-8,Small Forward and Power Forward and Center,Right,250.0
9606,NBA,trentga01,1000000,1998-99,1999,1998,Dallas Mavericks,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,1995,6-8,Small Forward and Power Forward and Center,Right,250.0
9607,NBA,trentga01,2000000,1999-00,2000,1999,Dallas Mavericks,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,1995,6-8,Small Forward and Power Forward and Center,Right,250.0
9608,NBA,trentga01,2400000,2000-01,2001,2000,Dallas Mavericks,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,1995,6-8,Small Forward and Power Forward and Center,Right,250.0
9609,NBA,trentga01,715850,2001-02,2002,2001,Minnesota Timberwolves,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,1995,6-8,Small Forward and Power Forward and Center,Right,250.0
9610,NBA,trentga01,824935,2002-03,2003,2002,Minnesota Timberwolves,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,1995,6-8,Small Forward and Power Forward and Center,Right,250.0
9611,NBA,trentga01,938679,2003-04,2004,2003,Minnesota Timberwolves,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,1995,6-8,Small Forward and Power Forward and Center,Right,250.0
9612,NBA,trepaje01,332817,2001-02,2002,2001,Cleveland Cavaliers,0.7,33.7,46.2,70.0,31,9.5,2.8,1.4,-0.2,36.6,2001,6-4,Shooting Guard,Left,200.0
9613,NBA,trepaje01,638679,2003-04,2004,2003,Denver Nuggets,0.7,33.7,46.2,70.0,31,9.5,2.8,1.4,-0.2,36.6,2001,6-4,Shooting Guard,Left,200.0
9614,NBA,tripuke01,700000,1984-85,1985,1984,Detroit Pistons,3.0,47.3,36.1,84.9,707,16.2,17.2,3.8,44.4,48.2,1981,6-6,Small Forward,Right,220.0
9615,NBA,tripuke01,971000,1985-86,1986,1985,Detroit Pistons,3.0,47.3,36.1,84.9,707,16.2,17.2,3.8,44.4,48.2,1981,6-6,Small Forward,Right,220.0
9616,NBA,tripuke01,971000,1987-88,1988,1987,Utah Jazz,3.0,47.3,36.1,84.9,707,16.2,17.2,3.8,44.4,48.2,1981,6-6,Small Forward,Right,220.0
9617,NBA,tripuke01,980000,1988-89,1989,1988,Charlotte Hornets,3.0,47.3,36.1,84.9,707,16.2,17.2,3.8,44.4,48.2,1981,6-6,Small Forward,Right,220.0
9618,NBA,tripuke01,1000000,1989-90,1990,1989,Charlotte Hornets,3.0,47.3,36.1,84.9,707,16.2,17.2,3.8,44.4,48.2,1981,6-6,Small Forward,Right,220.0
9619,NBA,tripuke01,1000000,1990-91,1991,1990,Charlotte Hornets,3.0,47.3,36.1,84.9,707,16.2,17.2,3.8,44.4,48.2,1981,6-6,Small Forward,Right,220.0
9620,NBA,tuckeal02,931920,2007-08,2008,2007,Phoenix Suns,0.3,42.3,29.4,78.3,51,13.0,4.1,1.0,0.4,45.1,2007,6-6,Small Forward and Shooting Guard,Right,205.0
9621,NBA,tuckeal02,1001880,2008-09,2009,2008,Phoenix Suns,0.3,42.3,29.4,78.3,51,13.0,4.1,1.0,0.4,45.1,2007,6-6,Small Forward and Shooting Guard,Right,205.0
9622,NBA,tuckeal02,1071720,2009-10,2010,2009,Minnesota Timberwolves,0.3,42.3,29.4,78.3,51,13.0,4.1,1.0,0.4,45.1,2007,6-6,Small Forward and Shooting Guard,Right,205.0
9623,NBA,tuckepj01,412718,2006-07,2007,2006,Toronto Raptors,1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30.0,50.1,2006,6-6,Small Forward and Shooting Guard and Power Forward,Right,245.0
9624,NBA,tuckepj01,762195,2012-13,2013,2012,Phoenix Suns,1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30.0,50.1,2006,6-6,Small Forward and Shooting Guard and Power Forward,Right,245.0
9625,NBA,tuckepj01,884293,2013-14,2014,2013,Phoenix Suns,1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30.0,50.1,2006,6-6,Small Forward and Shooting Guard and Power Forward,Right,245.0
9626,NBA,tuckepj01,5700000,2014-15,2015,2014,Phoenix Suns,1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30.0,50.1,2006,6-6,Small Forward and Shooting Guard and Power Forward,Right,245.0
9627,NBA,tuckepj01,5500000,2015-16,2016,2015,Phoenix Suns,1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30.0,50.1,2006,6-6,Small Forward and Shooting Guard and Power Forward,Right,245.0
9628,NBA,tuckepj01,5300000,2016-17,2017,2016,Toronto Raptors,1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30.0,50.1,2006,6-6,Small Forward and Shooting Guard and Power Forward,Right,245.0
9629,NBA,tuckepj01,7590035,2017-18,2018,2017,Houston Rockets,1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30.0,50.1,2006,6-6,Small Forward and Shooting Guard and Power Forward,Right,245.0
9630,NBA,tucketr01,273000,1984-85,1985,1984,New York Knicks,2.0,46.1,40.8,75.4,756,12.9,8.2,2.0,34.3,51.2,1982,6-5,Shooting Guard,Right,193.0
9631,NBA,tucketr01,300000,1985-86,1986,1985,New York Knicks,2.0,46.1,40.8,75.4,756,12.9,8.2,2.0,34.3,51.2,1982,6-5,Shooting Guard,Right,193.0
9632,NBA,tucketr01,325000,1986-87,1987,1986,New York Knicks,2.0,46.1,40.8,75.4,756,12.9,8.2,2.0,34.3,51.2,1982,6-5,Shooting Guard,Right,193.0
9633,NBA,tucketr01,325000,1987-88,1988,1987,New York Knicks,2.0,46.1,40.8,75.4,756,12.9,8.2,2.0,34.3,51.2,1982,6-5,Shooting Guard,Right,193.0
9634,NBA,tucketr01,375000,1988-89,1989,1988,New York Knicks,2.0,46.1,40.8,75.4,756,12.9,8.2,2.0,34.3,51.2,1982,6-5,Shooting Guard,Right,193.0
9635,NBA,tucketr01,835000,1990-91,1991,1990,New York Knicks,2.0,46.1,40.8,75.4,756,12.9,8.2,2.0,34.3,51.2,1982,6-5,Shooting Guard,Right,193.0
9636,NBA,tucketr01,813000,1991-92,1992,1991,Phoenix Suns,2.0,46.1,40.8,75.4,756,12.9,8.2,2.0,34.3,51.2,1982,6-5,Shooting Guard,Right,193.0
9637,NBA,tucketr01,350000,1992-93,1993,1992,Chicago Bulls,2.0,46.1,40.8,75.4,756,12.9,8.2,2.0,34.3,51.2,1982,6-5,Shooting Guard,Right,193.0
9638,NBA,turiaro01,664209,2006-07,2007,2006,Los Angeles Lakers,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,2005,6-10,Center,Right,249.0
9639,NBA,turiaro01,770610,2007-08,2008,2007,Los Angeles Lakers,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,2005,6-10,Center,Right,249.0
9640,NBA,turiaro01,4500000,2008-09,2009,2008,Golden State Warriors,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,2005,6-10,Center,Right,249.0
9641,NBA,turiaro01,4140000,2009-10,2010,2009,Golden State Warriors,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,2005,6-10,Center,Right,249.0
9642,NBA,turiaro01,4000000,2010-11,2011,2010,New York Knicks,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,2005,6-10,Center,Right,249.0
9643,NBA,turiaro01,4360000,2011-12,2012,2011,Washington Wizards,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,2005,6-10,Center,Right,249.0
9644,NBA,turiaro01,1146337,2012-13,2013,2012,Los Angeles Clippers,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,2005,6-10,Center,Right,249.0
9645,NBA,turiaro01,1500000,2013-14,2014,2013,Minnesota Timberwolves,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,2005,6-10,Center,Right,249.0
9646,NBA,turiaro01,1500000,2014-15,2015,2014,Philadelphia 76ers,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,2005,6-10,Center,Right,249.0
9647,NBA,turnean01,75000,1987-88,1988,1987,Houston Rockets,3.1,42.2,23.7,76.4,170,12.0,4.5,1.5,1.8,43.2,1986,5-11,Point Guard,Right,160.0
9648,NBA,turnean01,110000,1990-91,1991,1990,Philadelphia 76ers,3.1,42.2,23.7,76.4,170,12.0,4.5,1.5,1.8,43.2,1986,5-11,Point Guard,Right,160.0
9649,NBA,turnean01,130000,1991-92,1992,1991,Washington Bullets,3.1,42.2,23.7,76.4,170,12.0,4.5,1.5,1.8,43.2,1986,5-11,Point Guard,Right,160.0
9650,NBA,turnean01,140000,1992-93,1993,1992,Washington Bullets,3.1,42.2,23.7,76.4,170,12.0,4.5,1.5,1.8,43.2,1986,5-11,Point Guard,Right,160.0
9651,NBA,turneel01,125000,1985-86,1986,1985,Denver Nuggets,1.8,43.2,15.2,71.4,505,9.6,4.7,2.7,8.5,43.3,1981,6-5,Small Forward and Shooting Guard,Right,190.0
9652,NBA,turneel01,75000,1987-88,1988,1987,Chicago Bulls,1.8,43.2,15.2,71.4,505,9.6,4.7,2.7,8.5,43.3,1981,6-5,Small Forward and Shooting Guard,Right,190.0
9653,NBA,turneel01,225000,1988-89,1989,1988,Denver Nuggets,1.8,43.2,15.2,71.4,505,9.6,4.7,2.7,8.5,43.3,1981,6-5,Small Forward and Shooting Guard,Right,190.0
9654,NBA,turneev01,4602720,2010-11,2011,2010,Philadelphia 76ers,3.5,43.5,29.6,78.1,686,12.0,9.9,4.7,20.5,45.6,2010,6-7,Small Forward and Shooting Guard and Point Guard,Right,220.0
9655,NBA,turneev01,4947840,2011-12,2012,2011,Philadelphia 76ers,3.5,43.5,29.6,78.1,686,12.0,9.9,4.7,20.5,45.6,2010,6-7,Small Forward and Shooting Guard and Point Guard,Right,220.0
9656,NBA,turneev01,5293080,2012-13,2013,2012,Philadelphia 76ers,3.5,43.5,29.6,78.1,686,12.0,9.9,4.7,20.5,45.6,2010,6-7,Small Forward and Shooting Guard and Point Guard,Right,220.0
9657,NBA,turneev01,6679867,2013-14,2014,2013,Philadelphia 76ers,3.5,43.5,29.6,78.1,686,12.0,9.9,4.7,20.5,45.6,2010,6-7,Small Forward and Shooting Guard and Point Guard,Right,220.0
9658,NBA,turneev01,3278000,2014-15,2015,2014,Boston Celtics,3.5,43.5,29.6,78.1,686,12.0,9.9,4.7,20.5,45.6,2010,6-7,Small Forward and Shooting Guard and Point Guard,Right,220.0
9659,NBA,turneev01,3425510,2015-16,2016,2015,Boston Celtics,3.5,43.5,29.6,78.1,686,12.0,9.9,4.7,20.5,45.6,2010,6-7,Small Forward and Shooting Guard and Point Guard,Right,220.0
9660,NBA,turneev01,16393443,2016-17,2017,2016,Portland Trail Blazers,3.5,43.5,29.6,78.1,686,12.0,9.9,4.7,20.5,45.6,2010,6-7,Small Forward and Shooting Guard and Point Guard,Right,220.0
9661,NBA,turneev01,17131148,2017-18,2018,2017,Portland Trail Blazers,3.5,43.5,29.6,78.1,686,12.0,9.9,4.7,20.5,45.6,2010,6-7,Small Forward and Shooting Guard and Point Guard,Right,220.0
9662,NBA,turneje01,200000,1985-86,1986,1985,New Jersey Nets,1.0,46.7,34.4,76.9,612,8.4,6.0,3.3,8.9,47.8,1984,6-9,Small Forward and Power Forward,Left,230.0
9663,NBA,turneje01,150000,1986-87,1987,1986,New Jersey Nets,1.0,46.7,34.4,76.9,612,8.4,6.0,3.3,8.9,47.8,1984,6-9,Small Forward and Power Forward,Left,230.0
9664,NBA,turneje01,410000,1990-91,1991,1990,Orlando Magic,1.0,46.7,34.4,76.9,612,8.4,6.0,3.3,8.9,47.8,1984,6-9,Small Forward and Power Forward,Left,230.0
9665,NBA,turneje01,550000,1991-92,1992,1991,Orlando Magic,1.0,46.7,34.4,76.9,612,8.4,6.0,3.3,8.9,47.8,1984,6-9,Small Forward and Power Forward,Left,230.0
9666,NBA,turneje01,700000,1992-93,1993,1992,Orlando Magic,1.0,46.7,34.4,76.9,612,8.4,6.0,3.3,8.9,47.8,1984,6-9,Small Forward and Power Forward,Left,230.0
9667,NBA,turneje01,1100000,1994-95,1995,1994,Orlando Magic,1.0,46.7,34.4,76.9,612,8.4,6.0,3.3,8.9,47.8,1984,6-9,Small Forward and Power Forward,Left,230.0
9668,NBA,turneje01,1300000,1995-96,1996,1995,Orlando Magic,1.0,46.7,34.4,76.9,612,8.4,6.0,3.3,8.9,47.8,1984,6-9,Small Forward and Power Forward,Left,230.0
9669,NBA,turnejo01,615000,1991-92,1992,1991,Houston Rockets,0.3,43.9,0.0,52.5,42,7.8,2.8,1.9,-0.1,43.9,1991,6-8,Small Forward,Right,245.0
9670,NBA,turnemy01,2357760,2015-16,2016,2015,Indiana Pacers,1.2,49.5,36.3,77.1,280,17.4,12.9,6.7,22.1,52.6,2015,6-11,Center,Right,250.0
9671,NBA,turnemy01,2463840,2016-17,2017,2016,Indiana Pacers,1.2,49.5,36.3,77.1,280,17.4,12.9,6.7,22.1,52.6,2015,6-11,Center,Right,250.0
9672,NBA,turnemy01,2569920,2017-18,2018,2017,Indiana Pacers,1.2,49.5,36.3,77.1,280,17.4,12.9,6.7,22.1,52.6,2015,6-11,Center,Right,250.0
9673,NBA,turpime01,260000,1984-85,1985,1984,Cleveland Cavaliers,0.5,51.6,11.1,77.7,361,14.3,8.5,4.6,13.7,51.6,1984,6-11,Center,Right,240.0
9674,NBA,turpime01,450000,1985-86,1986,1985,Cleveland Cavaliers,0.5,51.6,11.1,77.7,361,14.3,8.5,4.6,13.7,51.6,1984,6-11,Center,Right,240.0
9675,NBA,turpime01,1000000,1987-88,1988,1987,Utah Jazz,0.5,51.6,11.1,77.7,361,14.3,8.5,4.6,13.7,51.6,1984,6-11,Center,Right,240.0
9676,NBA,tylerbj01,715000,1994-95,1995,1994,Philadelphia 76ers,3.2,38.1,31.4,70.0,55,8.5,3.5,1.1,-0.7,42.3,1994,6-1,Point Guard,Right,185.0
9677,NBA,tylerbj01,845000,1995-96,1996,1995,Toronto Raptors,3.2,38.1,31.4,70.0,55,8.5,3.5,1.1,-0.7,42.3,1994,6-1,Point Guard,Right,185.0
9678,NBA,tylerbj01,1040000,1996-97,1997,1996,Toronto Raptors,3.2,38.1,31.4,70.0,55,8.5,3.5,1.1,-0.7,42.3,1994,6-1,Point Guard,Right,185.0
9679,NBA,tylerbj01,1200000,1997-98,1998,1997,Toronto Raptors,3.2,38.1,31.4,70.0,55,8.5,3.5,1.1,-0.7,42.3,1994,6-1,Point Guard,Right,185.0
9680,NBA,tylerbj01,1411000,1998-99,1999,1998,Toronto Raptors,3.2,38.1,31.4,70.0,55,8.5,3.5,1.1,-0.7,42.3,1994,6-1,Point Guard,Right,185.0
9681,NBA,tylerbj01,1614000,1999-00,2000,1999,Toronto Raptors,3.2,38.1,31.4,70.0,55,8.5,3.5,1.1,-0.7,42.3,1994,6-1,Point Guard,Right,185.0
9682,NBA,tylerte01,225000,1984-85,1985,1984,Detroit Pistons,1.2,48.4,12.2,70.3,871,14.6,10.2,5.4,40.8,48.5,1978,6-7,Power Forward and Small Forward,Right,215.0
9683,NBA,tylerte01,450000,1985-86,1986,1985,Sacramento Kings,1.2,48.4,12.2,70.3,871,14.6,10.2,5.4,40.8,48.5,1978,6-7,Power Forward and Small Forward,Right,215.0
9684,NBA,tylerte01,475000,1987-88,1988,1987,Sacramento Kings,1.2,48.4,12.2,70.3,871,14.6,10.2,5.4,40.8,48.5,1978,6-7,Power Forward and Small Forward,Right,215.0
9685,NBA,tylerte01,560000,1988-89,1989,1988,Dallas Mavericks,1.2,48.4,12.2,70.3,871,14.6,10.2,5.4,40.8,48.5,1978,6-7,Power Forward and Small Forward,Right,215.0
9686,NBA,udohek01,3065040,2010-11,2011,2010,Golden State Warriors,0.7,45.3,0.0,71.8,384,12.0,3.5,2.9,10.4,45.3,2010,6-10,Power Forward and Center,Right,245.0
9687,NBA,udohek01,3294960,2011-12,2012,2011,Golden State Warriors,0.7,45.3,0.0,71.8,384,12.0,3.5,2.9,10.4,45.3,2010,6-10,Power Forward and Center,Right,245.0
9688,NBA,udohek01,3524880,2012-13,2013,2012,Milwaukee Bucks,0.7,45.3,0.0,71.8,384,12.0,3.5,2.9,10.4,45.3,2010,6-10,Power Forward and Center,Right,245.0
9689,NBA,udohek01,4469548,2013-14,2014,2013,Milwaukee Bucks,0.7,45.3,0.0,71.8,384,12.0,3.5,2.9,10.4,45.3,2010,6-10,Power Forward and Center,Right,245.0
9690,NBA,udohek01,981084,2014-15,2015,2014,Los Angeles Clippers,0.7,45.3,0.0,71.8,384,12.0,3.5,2.9,10.4,45.3,2010,6-10,Power Forward and Center,Right,245.0
9691,NBA,udohek01,3200000,2017-18,2018,2017,Utah Jazz,0.7,45.3,0.0,71.8,384,12.0,3.5,2.9,10.4,45.3,2010,6-10,Power Forward and Center,Right,245.0
9692,NBA,ulisty01,918369,2016-17,2017,2016,Phoenix Suns,4.0,40.3,28.0,80.8,133,11.3,7.5,1.7,0.5,43.5,2016,5-10,Point Guard,Right,160.0
9693,NBA,ulisty01,1312611,2017-18,2018,2017,Phoenix Suns,4.0,40.3,28.0,80.8,133,11.3,7.5,1.7,0.5,43.5,2016,5-10,Point Guard,Right,160.0
